CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication,VL_Million,AN_Million,PerformancePositive
MA0000037392,3739,FCP CAPITAL OBLIGATIONS BANQUES,BMCE CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION,1138711627.46,1507.03,0.010988,0.000192,0.000153,0.002041,0.007589,0.012612,0.023638,0.065054,0.106881,0.142425,2026-06-16,Quotidienne,0.00150703,1138.71162746,True
MA0000038382,3838,FCP CAPITAL OBLIGATIONS BANQUES PLUS,BMCE CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,2324424455.83,1230.89,0.014297,0.000179,0.000211,0.002117,0.008703,0.016047,0.030068,0.072232,0.115129,0.167717,2026-06-16,Quotidienne,0.0012308900000000001,2324.4244558299997,True
MA0000038374,3837,FCP CAPITAL OPPORTUNITE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI.,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,1294659.53,1311.71,-0.01578,0.001053,0.006692,0.000519,0.011482,-0.021426,-0.017026,,,,2026-06-16,Quotidienne,0.00131171,1.2946595300000001,False
MA0000035875,3587,FCP CAPITAL PARTICIPATIONS,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,700458571.15,10043.71,-0.099409,0.005111,0.038296,0.001227,0.056449,-0.12468,,,,,2026-06-16,Quotidienne,0.010043709999999999,700.45857115,False
MA0000037061,3706,FCP CAPITAL PLUS,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1  5,1]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,2607440883.98,1651.52,-0.007649,1.8e-05,-0.002314,-0.002898,-0.000871,-0.008525,-0.012857,,,,2026-06-16,Quotidienne,0.00165152,2607.44088398,False
MA0000036220,3622,FCP CAPITAL PROTECTION,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1036168688.25,3839.21,-0.006193,0.001649,0.018666,-0.002904,0.094479,-0.032609,-0.033746,0.424903,0.746136,0.655986,2026-06-16,Quotidienne,0.00383921,1036.16868825,False
MA0000036311,3631,FCP CAPITAL SELECTION,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MADEX,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,3700709.25,323.82,-0.009967,0.002694,0.022999,0.000371,0.066495,-0.030711,-0.026808,0.415545,0.715421,0.548341,2026-06-16,Quotidienne,0.00032382,3.70070925,False
MA0000036329,3632,FCP CAPITAL TERME,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,79058984.36,242.04,-0.003048,0.000661,0.0029,-0.001279,0.023295,-0.005833,-0.004156,0.182587,0.315006,0.235213,2026-06-16,Quotidienne,0.00024203999999999998,79.05898436,False
MA0000036154,3615,FCP CDM LIQUIDITES,WAFA GESTION,FCP,OCT,"[0  1,1[",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDM,WAFA GESTION,498814753.2,40017.23,0.009013,0.000171,4.2e-05,0.001368,0.005984,0.010313,0.017311,0.049484,0.082351,0.100366,2026-06-16,Quotidienne,0.04001723,498.8147532,True
MA0000040503,4050,FCP CKG BONDS,CDG CAPITAL GESTION,FCP,OMLT,]4  8],MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.01,CDG,CDG CAPITAL GESTION; CDG,760252936.08,2640.06,-0.016228,0.000868,-0.003852,-0.007325,0.002008,-0.01071,-0.012693,0.111955,0.209816,0.141633,2026-06-16,Quotidienne,0.00264006,760.25293608,False
MA0000042228,4222,FCP CKG GARANTI,CDG CAPITAL GESTION,FCP,CONTRACTUEL,-,MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG,CDG CAPITAL GESTION,283691927.76,1064.47,0.009512,5.6e-05,0.000395,0.001901,0.005308,0.010288,0.020291,0.042933,,,2026-06-16,Quotidienne,0.00106447,283.69192776,True
MA0000038218,3821,FCP CMR EQUITIES,VALORIS MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,VALORIS MANAGEMENT;CAPITAL GESTION GROUP,2085625679.87,2066.12,0.006969,0.002285,0.018857,0.001979,0.087546,-0.012838,-0.009274,0.562047,0.920739,0.830612,2026-06-16,Quotidienne,0.00206612,2085.62567987,True
MA0000039414,3941,FCP EMERGENCE ACTIONS,VALORIS MANAGEMENT,FCP,ACTIONS,-,MASI 20,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,VALORIS GROUP;VALORIS MANAGEMENT,338945091.67,1843.3,-0.019198,0.002235,0.018651,-0.001717,0.083669,-0.035921,-0.044992,0.531082,0.851949,,2026-06-16,Quotidienne,0.0018433,338.94509167,False
MA0000037616,3761,FCP EMERGENCE BANCAIRES,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BANK OF AFRICA,VALORIS MANAGEMENT,5221312896.63,1429.3,0.012682,0.000175,0.000196,0.002124,0.008147,0.014537,0.026803,0.071849,0.113917,0.158125,2026-06-16,Quotidienne,0.0014292999999999999,5221.31289663,True
MA0000039661,3966,FCP EMERGENCE HARMONY FUND,VALORIS MANAGEMENT,FCP,OMLT,"[1,1  10]",MBI MT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,CIH BANK,VALORIS MANAGEMENT,27510172.46,1348.2,0.007285,0.00049,-0.000815,0.000906,0.008739,0.013532,0.008566,0.132247,0.270137,,2026-06-16,Quotidienne,0.0013482000000000001,27.51017246,True
MA0000042152,4215,FCP EMERGENCE MONÉTAIRE PLUS ,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,VALORIS MANAGEMENT;VALORIS GROUP,6850985900.14,1353.93,0.011974,0.000155,0.000222,0.002058,0.007651,0.01377,0.025487,0.070089,0.111473,0.154186,2026-06-16,Quotidienne,0.0013539300000000002,6850.98590014,True
MA0000038754,3875,FCP EMERGENCE OBLIG COURT TERME,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,Valoris Management; Capital Gestion Group,3458004347.27,1162.7,0.012144,0.000172,0.000138,0.001982,0.008072,0.014086,0.02539,0.068197,0.110878,0.137193,2026-06-16,Quotidienne,0.0011627,3458.00434727,True
MA0000038770,3877,FCP EMERGENCE OBLIHORIZON,VALORIS MANAGEMENT,FCP,OMLT,"]1,1  10]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,VALORIS MANAGEMENT,1278435341.78,1145.04,-0.016339,0.000166,-0.001735,-0.00349,0.000507,-0.010705,-0.012045,0.103079,0.18133,0.108836,2026-06-16,Quotidienne,0.00114504,1278.43534178,False
MA0000038200,3820,FCP EMERGENCE OBLIRENDEMENT,VALORIS MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,VALORIS MANAGEMENT;CAPITAL GESTION GROUP,2418210289.02,1198.49,-0.010142,0.000309,-0.003418,-0.00214,0.002451,-0.003915,-0.00889,0.085441,0.167789,0.090567,2026-06-16,Quotidienne,0.00119849,2418.21028902,False
MA0000039604,3960,FCP EMERGENCE OPTIMUM,VALORIS MANAGEMENT,FCP,DIVERSIFIÉ,-,60% MBI + 40% MASI,QUOTIDIENNE,FGP,MIXTE,0.03,0.015,0.02,CREDIT DU MAROC,VALORIS MANAGEMENT,1493789316.4,1170.58,-0.026804,0.000521,0.004781,-0.002361,0.027005,-0.033042,-0.032323,,,,2026-06-16,Quotidienne,0.0011705799999999998,1493.7893164000002,False
MA0000039356,3935,FCP EMERGENCE PATRIMOINE,VALORIS MANAGEMENT,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BANK OF AFRICA,VALORIS MANAGEMENT,866316.18,177.77,-0.020551,0.003783,0.014843,-0.002021,0.022372,-0.025597,-0.020443,0.277542,0.375184,,2026-06-16,Quotidienne,0.00017777,0.8663161800000001,False
MA0000038127,3812,FCP EMERGENCE TRESOR,VALORIS MANAGEMENT,FCP,MONÉTAIRE,"[0   0,5]",TMP au jour le jour,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,VALORIS MANAGEMENT,51354463.27,1172.42,0.008611,6e-05,0.00029,0.001486,0.005084,0.009532,0.019407,0.04643,0.076958,0.109742,2026-06-16,Quotidienne,0.00117242,51.354463270000004,True
MA0000038119,3811,FCP EMERGENCE TRESOR PLUS,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,VALORIS MANAGEMENT,59645634.06,1207.79,0.008728,9.1e-05,0.000157,0.001185,0.005436,0.010348,0.018158,0.052064,0.085322,0.113786,2026-06-16,Quotidienne,0.00120779,59.64563406,True
MA0000038762,3876,FCP EMERGENCE TRESORERIE,VALORIS MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,Valoris Management; Capital Gestion Group,1995489012.03,1149.71,0.011606,7.8e-05,0.000357,0.001874,0.006628,0.012835,0.025556,0.061637,0.099833,0.139884,2026-06-16,Quotidienne,0.00114971,1995.48901203,True
MA0000039620,3962,FCP FH2 OBLIGATAIRE DP,VALORIS MANAGEMENT,FCP,OMLT,"[1,1 5]",90% MBI MT + 10% MBI MLT + 50 pbs,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,CDM,VALORIS MANAGEMENT,878734698.48,1066.4,0.006475,0.000572,-0.000768,0.001033,0.007187,0.009715,0.016907,,,,2026-06-16,Quotidienne,0.0010664000000000001,878.73469848,True
MA0000040677,4067,FCP INSTITUTIONS,CDG CAPITAL GESTION,FCP,OCT,"]0,5  1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,631280.89,1758.44,0.008667,0.000102,0.000159,0.001424,0.00565,0.010342,0.019173,0.048675,0.084272,0.124459,2026-06-16,Quotidienne,0.00175844,0.63128089,True
MA0000036923,3692,FCP IRGAM ACTIONS,IRG ASSET MANAGEMENT,FCP,ACTIONS,-,MASI FLOTTANT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,1588059726.9,255.96,-0.025063,0.0018,0.010821,-0.012195,0.07474,-0.048334,-0.050593,0.408773,0.69746,0.461626,2026-06-16,Quotidienne,0.00025596,1588.0597269,False
MA0000036907,3690,FCP IRGAM MONETAIRE,IRG ASSET MANAGEMENT,FCP,MONÉTAIRE,"]0 0,5]",80% MONIA + 20% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,248940202.24,155.91,0.005547,6.4e-05,0.000192,0.000899,0.003411,0.011089,0.016296,0.032038,0.060396,0.098344,2026-06-16,Quotidienne,0.00015591,248.94020224000002,True
MA0000041121,4112,FCP IRGAM MONETAIRE PLUS,IRG ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,272059336.98,148.81,0.006153,0.000202,-0.000202,0.001076,0.004726,0.013623,0.016879,0.039975,0.074518,0.108289,2026-06-16,Quotidienne,0.00014881,272.05933698,True
MA0000037889,3788,FCP IRGAM OBLIBANQUES,IRG ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,IRG ASSET MANAGEMENT,2148818962.91,132.3,0.01356,0.000227,0.000151,0.001969,0.00823,0.015817,0.028451,0.071255,0.112513,0.147143,2026-06-16,Quotidienne,0.00013230000000000002,2148.8189629099998,True
MA0000036915,3691,FCP IRGAM OBLIGATAIRE,IRG ASSET MANAGEMENT,FCP,OMLT,"[3,5  7,5]",MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,1721045030.01,164.34,-0.016988,0.000243,-0.003456,-0.007429,-0.002004,-0.011489,-0.019158,0.0882,0.181197,-0.006289,2026-06-16,Quotidienne,0.00016434000000000002,1721.04503001,False
MA0000040776,4077,FCP LIQUIDITES,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",70% TMP + 30% MBI CT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,2946670801.4,3418.86,0.010684,7.9e-05,0.000357,0.001931,0.006166,0.011817,0.022353,0.050828,0.083536,0.118825,2026-06-16,Quotidienne,0.00341886,2946.6708014,True
MA0000039513,3951,FCP MAROGEST BONDS,MAROGEST,FCP,OMLT,"]1,1   8,1]",100% MBI GLOBAL,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.0,CIH BANK,MAROGEST,759724816.47,1078.72,-0.022225,0.000492,-0.002312,-0.008302,0.000844,-0.018587,-0.020592,0.074133,,,2026-06-16,Quotidienne,0.00107872,759.7248164700001,False
MA0000037251,3725,FCP MAROGEST CASH,MAROGEST,FCP,MONÉTAIRE,"]0  0,5]",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,ATTIJARIWAFA BANK,MAROGEST,93626895.7,137.4,0.019212,7.3e-05,0.000364,0.004239,0.009033,0.021106,0.032617,0.06586,0.099376,0.140533,2026-06-16,Quotidienne,0.0001374,93.6268957,True
MA0000038945,3894,FCP MONETAIRE DYNAMIQUE,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"]0  0,5[",50% MONIA + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,CDG CAPITAL GESTION,6160956.7,1113.29,0.010172,9e-05,0.000476,0.001845,0.005991,0.011181,0.021245,0.048088,0.076724,,2026-06-16,Quotidienne,0.00111329,6.1609567,True
MA0000041600,4160,FCP MONETAIRE PREMIUM,CDG CAPITAL GESTION,FCP,MONÉTAIRE,"]0  0,5]",50% MONIA + 50% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,CDG CAPITAL GESTION,156586966.1,1138.93,0.011672,8.8e-05,0.000325,0.001979,0.007047,0.012977,0.024485,0.058613,0.092467,0.131552,2026-06-16,Quotidienne,0.00113893,156.58696609999998,True
MA0000040768,4076,FCP OBLIG COURT TERME,CDG CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,3955458808.73,1673.41,0.012972,0.000227,0.000269,0.002216,0.008121,0.014741,0.02788,0.071435,0.113513,0.150822,2026-06-16,Quotidienne,0.0016734100000000002,3955.45880873,True
MA0000039075,3907,FCP OBLIG OPPORTUNITES,IRG ASSET MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG,IRG ASSET MANAGEMENT,605747466.21,103.89,-0.010948,0.000578,-0.001921,-0.004217,0.004253,-0.006978,-0.01264,0.060643,0.115178,,2026-06-16,Quotidienne,0.00010389,605.7474662100001,False
MA0000038929,3892,FCP OCT DYNAMIQUE,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,CDG CAPITAL GESTION,1115956.93,1115.95,0.008422,0.00017,0.000197,0.001643,0.005723,0.009571,0.016904,0.04567,0.077505,0.115114,2026-06-16,Quotidienne,0.00111595,1.1159569299999998,True
MA0000039711,3971,FCP OPTIMA DYNAMIQUE,ALPHAVEST ASSET MANAGEMENT,FCP,OCT,"[0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,ALPHAVEST ASSET MANAGEMENT,1064204493.25,1026.7,0.012704,0.000205,9.7e-05,0.001913,0.007952,0.014345,0.026351,,,,2026-06-16,Quotidienne,0.0010267,1064.20449325,True
MA0000039679,3967,FCP OPTIMA EQUILIBRE,ALPHAVEST ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,60% MBI GLOBAL + 40% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANQUE CENTRALE POPULAIRE,ALPHAVEST ASSET MANAGEMENT,261906533.67,977.95,-0.023905,0.001977,0.010268,-0.007228,0.037283,-0.03179,-0.048705,,,,2026-06-16,Quotidienne,0.00097795,261.90653367,False
MA0000039687,3968,FCP OPTIMA MONETAIRE,ALPHAVEST ASSET MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANQUE CENTRALE POPULAIRE,ALPHAVEST ASSET MANAGEMENT,813871839.47,1025.58,0.012099,7.8e-05,0.00039,0.002228,0.007189,0.013619,0.025211,,,,2026-06-16,Quotidienne,0.00102558,813.87183947,True
MA0000039695,3969,FCP OPTIMA OBLIGATAIRE,ALPHAVEST ASSET MANAGEMENT,FCP,OMLT,[4  8],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANQUE CENTRALE POPULAIRE,ALPHAVEST ASSET MANAGEMENT,603165114.34,1002.97,-0.012689,0.00017,-0.001115,-0.003685,0.001778,-0.006144,0.002709,,,,2026-06-16,Quotidienne,0.00100297,603.1651143400001,False
MA0000039729,3972,FCP OPTIMA PERFORMANCE,ALPHAVEST ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,ALPHAVEST ASSET MANAGEMENT,109485952.38,975.04,0.003696,0.002921,0.022355,-0.004797,0.103786,-0.017859,-0.037235,,,,2026-06-16,Quotidienne,0.0009750399999999999,109.48595238,True
MA0000039703,3970,FCP OPTIMA SOUVERAIN,ALPHAVEST ASSET MANAGEMENT,FCP,OMLT,[4  8],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANK OF AFRICA,ALPHAVEST ASSET MANAGEMENT,432279391.71,1067.77,0.05169,-0.000328,-0.00403,-0.006615,-0.002867,0.059948,0.067674,,,,2026-06-16,Quotidienne,0.00106777,432.27939170999997,True
MA0000039984,3998,FCP QUANTUM OPTIMUM DIVERSIFIE,QUANTUM CAPITAL GESTION,FCP,DIVERSIFIÉ,-,60% MBI GLOBAL + 40% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BANQUE CENTRALE POPULAIRE,QUANTUM CAPITAL GESTION,257127533.34,1021.82,,0.000421,0.002767,0.000715,,,,,,,2026-06-16,Quotidienne,0.00102182,257.12753334,False
MA0000039430,3943,FCP SANLAM OBLIGATIONS,VALORIS MANAGEMENT,FCP,OMLT,"]1,1   10]",MBI GLOBAL,QUOTIDIENNE,FNPP,MIXTE,0.03,0.015,0.02,BCP,VALORIS MANAGEMENT,989538533.46,1268.52,-0.025961,0.000402,-0.002736,-0.005527,-0.000221,-0.020175,-0.017253,0.16536,,,2026-06-16,Quotidienne,0.00126852,989.53853346,False
MA0000038812,3881,FCP SERENITE CT,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1098835.36,1098.83,0.008332,7.3e-05,0.000155,0.001175,0.004948,0.00936,0.015958,0.044227,0.072008,0.096243,2026-06-16,Quotidienne,0.0010988299999999999,1.09883536,True
MA0000039943,3994,FCP STERLING CASH,STERLING ASSET MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,STERLING ASSET MANAGEMENT,83824573.63,1001.95,,6e-05,0.000369,0.00179,,,,,,,2026-06-16,Quotidienne,0.0010019500000000001,83.82457362999999,False
MA0000039950,3995,FCP STERLING DYNAMIC,STERLING ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI + 30% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,STERLING ASSET MANAGEMENT,206924194.86,989.39,,0.000111,0.008954,-0.008667,,,,,,,2026-06-16,Quotidienne,0.00098939,206.92419486000003,False
MA0000041618,4161,FCP TRESORERIE PLUS,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,CDG CAPITAL GESTION,1110728.49,1110.72,0.008874,0.000144,0.000126,0.001443,0.005841,0.010067,0.018001,0.049195,0.075706,0.102911,2026-06-16,Quotidienne,0.00111072,1.11072849,True
MA0000039034,3903,FH2 ACTIONS,BMCE CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1312554386.96,1775.69,6.8e-05,0.001585,0.019937,-0.000625,0.099996,-0.026448,-0.024378,0.51512,0.890158,,2026-06-16,Quotidienne,0.0017756900000000001,1312.55438696,True
MA0000040610,4061,FH2 ACTIONS II,CDG CAPITAL GESTION,FCP,ACTIONS,-,MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,903470549.32,8355.17,-0.059619,0.003264,0.023888,0.004017,0.065875,-0.083219,-0.099465,0.325141,0.603818,,2026-06-16,Quotidienne,0.00835517,903.47054932,False
MA0000039745,3974,FONDS CIH D'IMPACT SOCIAL,CIH CAPITAL MANAGEMENT,FCP,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.05,0.02,CIH BANK,CIH CAPITAL MANAGEMENT; CIH BANK,1001878.02,1001.88,0.00185,0.00015,-0.000339,0.0,0.00182,0.002431,,,,,2026-06-16,Quotidienne,0.00100188,1.00187802,True
MA0000042236,4223,FSEC I CT,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,CDG CAPITAL GESTION,615869.58,1090.03,0.009876,0.00011,0.000174,0.001553,0.006305,0.011347,0.023195,0.061776,,,2026-06-16,Quotidienne,0.00109003,0.6158695799999999,True
MA0000042244,4224,FSEC II OMLT,CDG CAPITAL GESTION,FCP,OMLT,"]1,1  10]",MBI GLOBAL,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,CDG CAPITAL GESTION,1448179570.11,1103.58,-0.009807,0.000571,-0.003396,-0.005103,0.002872,-0.004591,,,,,2026-06-16,Quotidienne,0.0011035799999999998,1448.17957011,False
MA0000035594,3559,HORIZON BALANCED FUND,SAHAM CAPITAL GESTION,FCP,DIVERSIFIÉ,-,50% MBI GLOBAL + 50% MASI,QUOTIDIENNE,FGP,DISTRIBUANT,0.02,0.015,0.02,SAHAM BANK,SAHAM BANK,1276599.92,106383.32,-0.01455,0.00066,-0.021925,,,-0.022794,,,,,2026-06-16,Quotidienne,0.10638332,1.27659992,False
MA0000041691,4169,HORIZON CAPITAL GARANTI,SAHAM CAPITAL GESTION,FCP,CONTRACTUEL,-,MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,2607775722.94,142388.65,0.008843,4.9e-05,0.000359,0.001735,0.004812,0.009588,0.019479,0.042717,0.071007,0.102925,2026-06-16,Quotidienne,0.14238865,2607.77572294,True
MA0000041683,4168,HORIZON CASH PLUS,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.005,SAHAM BANK,SAHAM BANK,3834505655.27,16780.98,0.011931,8.2e-05,0.000414,0.00208,0.00709,0.013202,0.024516,0.057801,0.093327,0.134716,2026-06-16,Quotidienne,0.01678098,3834.50565527,True
MA0000041717,4171,HORIZON COURT TERME,SAHAM CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,7886692031.07,1531.61,0.012715,0.000202,0.000131,0.001943,0.007883,0.014358,0.02516,0.066885,0.107879,0.147308,2026-06-16,Quotidienne,0.0015316099999999999,7886.69203107,True
MA0000041709,4170,HORIZON EPARGNE,SAHAM CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,862504903.5,254.93,-0.008016,0.001218,0.013759,-0.011209,0.095531,-0.035744,,,,,2026-06-16,Quotidienne,0.00025493,862.5049035,False
MA0000030512,3051,HORIZON EXPANSION,UPLINE CAPITAL MANAGEMENT,SICAV,DIVERSIFIÉ,-,40% TMP + 60% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.005,0.02,BCP,UPLINE CAPITAL MANAGEMENT,4676583.16,42514.39,0.000488,0.000829,0.010123,-0.005173,0.053278,-0.007212,-0.003953,0.236878,0.37956,0.313774,2026-06-16,Quotidienne,0.04251439,4.67658316,True
